CENSE
05/28/2025 21:48:50,97.08,2.954,4.2
05/28/2025 22:18:50,97.09,2.954,4.2
05/28/2025 22:48:53,97.11,2.955,4.21
05/28/2025 23:18:54,97.12,2.955,4.2
05/28/2025 23:48:57,97.25,2.957,4.21
05/29/2025 00:19:00,97.25,2.957,4.21
05/29/2025 00:49:00,97.24,2.957,4.2
05/29/2025 01:19:03,97.26,2.957,4.21
05/29/2025 01:49:04,97.25,2.957,4.19
05/29/2025 02:19:06,97.26,2.957,4.2
05/29/2025 02:49:07,97.26,2.957,4.2
05/29/2025 03:19:10,97.26,2.957,4.19
05/29/2025 03:49:11,97.27,2.957,4.2
05/29/2025 04:19:13,97.28,2.957,4.2
05/29/2025 04:49:17,97.29,2.957,4.18
05/29/2025 05:19:17,97.29,2.958,4.21
05/29/2025 05:49:20,97.3,2.958,4.2
05/29/2025 06:19:20,97.29,2.957,4.19
05/29/2025 06:49:23,97.29,2.958,4.21
05/29/2025 07:19:24,97.28,2.957,4.19
05/29/2025 07:49:27,97.28,2.957,4.2
05/29/2025 08:19:27,97.25,2.957,4.21
05/29/2025 08:49:30,97.2,2.956,4.2
05/29/2025 09:19:34,97.13,2.955,4.19
05/29/2025 09:49:35,97.08,2.954,4.19
05/29/2025 10:19:38,97,2.953,4.2
05/29/2025 10:49:39,96.91,2.952,4.2
05/29/2025 11:19:43,96.67,2.948,4.22
05/29/2025 11:49:45,96.59,2.947,4.2
05/29/2025 12:19:49,96.62,2.947,4.22
05/29/2025 12:49:50,96.52,2.945,4.21
05/29/2025 13:19:54,96.46,2.944,4.21
05/29/2025 13:49:59,96.39,2.943,4.2
05/29/2025 14:20:00,96.32,2.942,4.21
05/29/2025 14:50:04,96.16,2.94,4.21
05/29/2025 15:20:06,96.08,2.939,4.21
05/29/2025 15:50:11,96.02,2.938,4.2
05/29/2025 16:20:13,95.89,2.935,4.22
05/29/2025 16:50:17,95.81,2.934,4.21
05/29/2025 17:20:20,95.67,2.932,4.22
05/29/2025 17:50:24,95.62,2.931,4.23
05/29/2025 18:20:29,95.71,2.933,4.21
05/29/2025 18:50:31,95.64,2.932,4.23
05/29/2025 19:20:35,95.71,2.933,4.2
05/29/2025 19:50:37,95.72,2.933,4.22
05/29/2025 20:20:40,95.79,2.934,4.21
05/29/2025 20:50:41,95.88,2.935,4.21
05/29/2025 21:20:45,95.96,2.937,4.21
05/29/2025 21:50:46,96,2.937,4.21
05/29/2025 22:20:49,95.97,2.937,4.21
05/29/2025 22:50:52,95.95,2.936,4.21
05/29/2025 23:20:53,95.98,2.937,4.2
05/29/2025 23:50:56,95.98,2.937,4.2
05/30/2025 00:20:56,96.03,2.938,4.21
05/30/2025 00:50:59,96.07,2.938,4.21
05/30/2025 01:21:00,96.1,2.939,4.2
05/30/2025 01:51:03,96.08,2.939,4.21
05/30/2025 02:21:04,96.11,2.939,4.2
05/30/2025 02:51:07,96.12,2.939,4.21
05/30/2025 03:21:10,96.16,2.94,4.2
05/30/2025 03:51:10,96.17,2.94,4.21
05/30/2025 04:21:13,96.26,2.941,4.2
05/30/2025 04:51:13,96.38,2.943,4.2
05/30/2025 05:21:16,96.46,2.945,4.21
05/30/2025 05:51:16,96.56,2.946,4.2
05/30/2025 06:21:18,96.56,2.946,4.21
05/30/2025 06:51:19,96.63,2.947,4.19
05/30/2025 07:21:22,96.57,2.946,4.2
05/30/2025 07:51:26,96.52,2.945,4.19
05/30/2025 08:21:27,96.42,2.944,4.21
05/30/2025 08:51:31,96.19,2.94,4.2
05/30/2025 09:21:33,96.05,2.938,4.2
05/30/2025 09:51:37,95.88,2.935,4.21
05/30/2025 10:21:39,95.83,2.935,4.2
05/30/2025 10:51:43,95.61,2.931,4.21
05/30/2025 11:21:46,95.42,2.928,4.21
05/30/2025 11:51:50,95.18,2.924,4.21
05/30/2025 12:21:55,95.12,2.923,4.21
05/30/2025 12:51:56,94.98,2.921,4.21
05/30/2025 13:22:01,95,2.922,4.21
05/30/2025 13:52:03,94.84,2.919,4.22
05/30/2025 14:22:07,94.71,2.917,4.22
05/30/2025 14:52:19,94.55,2.914,4.21
05/30/2025 15:22:15,94.52,2.914,4.22
05/30/2025 15:52:17,94.55,2.915,4.22
05/30/2025 16:22:22,94.42,2.912,4.21
05/30/2025 16:52:36,94.48,2.913,4.21
05/30/2025 17:22:29,94.46,2.913,4.22
05/30/2025 17:52:33,94.56,2.915,4.22
05/30/2025 18:22:36,94.54,2.914,4.21
05/30/2025 18:52:40,94.65,2.916,4.22
05/30/2025 19:22:41,94.72,2.917,4.21
05/30/2025 19:52:45,94.81,2.919,4.21
05/30/2025 20:22:47,94.86,2.919,4.22
05/30/2025 20:52:50,94.92,2.92,4.21
05/30/2025 21:22:54,94.96,2.921,4.21
05/30/2025 21:52:54,95.01,2.922,4.2
05/30/2025 22:22:57,95.04,2.922,4.21
05/30/2025 22:52:58,95.1,2.923,4.21
05/30/2025 23:23:01,95.13,2.924,4.19
05/30/2025 23:53:02,95.13,2.924,4.22
05/31/2025 00:23:05,95.17,2.924,4.21
05/31/2025 00:53:06,95.2,2.925,4.2
05/31/2025 01:23:18,95.22,2.925,4.21
05/31/2025 01:53:12,95.25,2.926,4.19
05/31/2025 02:23:12,95.28,2.926,4.21
05/31/2025 02:53:15,95.33,2.927,4.2
05/31/2025 03:23:16,95.37,2.927,4.2
05/31/2025 03:53:19,95.4,2.928,4.19
05/31/2025 04:23:19,95.4,2.928,4.2
05/31/2025 04:53:22,95.43,2.928,4.21
05/31/2025 05:23:23,95.44,2.928,4.19
05/31/2025 05:53:26,95.44,2.928,4.2
05/31/2025 06:23:29,95.47,2.929,4.19
05/31/2025 06:53:29,95.49,2.929,4.21
05/31/2025 07:23:32,95.53,2.93,4.2
05/31/2025 07:53:32,95.57,2.93,4.21
05/31/2025 08:23:35,95.6,2.931,4.19
05/31/2025 08:53:36,95.61,2.931,4.2
05/31/2025 09:23:47,95.63,2.931,4.2
05/31/2025 09:53:39,95.63,2.931,4.19
05/31/2025 10:23:42,95.7,2.933,4.2
05/31/2025 10:53:45,95.82,2.934,4.19
05/31/2025 11:23:45,95.87,2.935,4.21
05/31/2025 11:53:55,95.94,2.936,4.18
05/31/2025 12:23:47,96,2.937,4.18
05/31/2025 12:53:49,96.09,2.939,4.2
05/31/2025 13:23:49,96.14,2.939,4.19
